scenario,run-number,value,final,min,max,mean,ticks
B,477,sum [landscaped-green-area-infected] of turtles,38,0,38,19.19187209,1500
B,478,R0-SEI,3.0625,0,4.0625,2.409060626,1500
B,478,attack-rate,81.25,0,100,67.11775483,1500
B,478,sum [overall-infection] of turtles,391,0,391,191.0073284,1500
B,478,sum [forest-infected] of turtles,116,0,116,57.32911392,1500
B,478,sum [HDR-infected] of turtles,61,0,61,28.97401732,1500
B,478,sum [MDR-infected] of turtles,97,0,97,48.88407728,1500
B,478,sum [natural-infected] of turtles,0,0,0,0,1500
B,478,sum [road-infected] of turtles,8,0,8,3.691538974,1500
B,478,sum [forest-edge-infected] of turtles,26,0,26,13.13257828,1500
B,478,sum [industrial-infected] of turtles,8,0,8,5.46835443,1500
B,478,sum [institutional-infected] of turtles,6,0,6,3.160559627,1500
B,478,sum [commercial-infected] of turtles,30,0,30,11.75816123,1500
B,478,sum [landscaped-green-area-infected] of turtles,39,0,39,18.60892738,1500
B,479,R0-SEI,3.5,0,3.6875,2.431462358,1500
B,479,attack-rate,68.75,0,93.75,68.65006662,1500
B,479,sum [overall-infection] of turtles,420,0,420,205.7488341,1500
B,479,sum [forest-infected] of turtles,118,0,118,56.45303131,1500
B,479,sum [HDR-infected] of turtles,63,0,63,29.00932712,1500
B,479,sum [MDR-infected] of turtles,120,0,120,66.11592272,1500
B,479,sum [natural-infected] of turtles,0,0,0,0,1500
B,479,sum [road-infected] of turtles,7,0,7,3.533644237,1500
B,479,sum [forest-edge-infected] of turtles,21,0,21,11.12791472,1500
B,479,sum [industrial-infected] of turtles,3,0,3,1.445702865,1500
B,479,sum [institutional-infected] of turtles,7,0,7,4.000666223,1500
B,479,sum [commercial-infected] of turtles,42,0,42,19.36309127,1500
B,479,sum [landscaped-green-area-infected] of turtles,39,0,39,14.69953364,1500
B,480,R0-SEI,2.4375,0,3.9375,2.259951699,1500
B,480,attack-rate,68.75,0,100,70.95686209,1500
B,480,sum [overall-infection] of turtles,415,0,415,202.3471019,1500
B,480,sum [forest-infected] of turtles,111,0,111,53.23451033,1500
B,480,sum [HDR-infected] of turtles,67,0,67,32.53164557,1500
B,480,sum [MDR-infected] of turtles,112,0,112,54.17055296,1500
B,480,sum [natural-infected] of turtles,0,0,0,0,1500
B,480,sum [road-infected] of turtles,8,0,8,3.617588274,1500
B,480,sum [forest-edge-infected] of turtles,32,0,32,14.21918721,1500
B,480,sum [industrial-infected] of turtles,7,0,7,2.55829447,1500
B,480,sum [institutional-infected] of turtles,6,0,6,2.186542305,1500
B,480,sum [commercial-infected] of turtles,35,0,35,20.21319121,1500
B,480,sum [landscaped-green-area-infected] of turtles,37,0,37,19.61558961,1500
B,481,R0-SEI,3,0,3.5625,2.281062625,1500
B,481,attack-rate,75,0,93.75,69.05812791,1500
B,481,sum [overall-infection] of turtles,421,0,421,219.146569,1500
B,481,sum [forest-infected] of turtles,138,0,138,69.00999334,1500
B,481,sum [HDR-infected] of turtles,64,0,64,33.59293804,1500
B,481,sum [MDR-infected] of turtles,110,0,110,60.10459694,1500
B,481,sum [natural-infected] of turtles,0,0,0,0,1500
B,481,sum [road-infected] of turtles,10,0,10,4.379746835,1500
B,481,sum [forest-edge-infected] of turtles,19,0,19,11.16588941,1500
B,481,sum [industrial-infected] of turtles,1,0,1,0.031312458,1500
B,481,sum [institutional-infected] of turtles,3,0,3,1.112591606,1500
B,481,sum [commercial-infected] of turtles,38,0,38,19.19586942,1500
B,481,sum [landscaped-green-area-infected] of turtles,38,0,38,20.55363091,1500
B,482,R0-SEI,2,0,4.0625,2.226432378,1500
B,482,attack-rate,62.5,0,93.75,66.24750167,1500
B,482,sum [overall-infection] of turtles,457,0,457,223.7688208,1500
B,482,sum [forest-infected] of turtles,113,0,113,56.20386409,1500
B,482,sum [HDR-infected] of turtles,71,0,71,32.8520986,1500
B,482,sum [MDR-infected] of turtles,140,0,140,67.76282478,1500
B,482,sum [natural-infected] of turtles,0,0,0,0,1500
B,482,sum [road-infected] of turtles,10,0,10,4.776815456,1500
B,482,sum [forest-edge-infected] of turtles,29,0,29,16.10859427,1500
B,482,sum [industrial-infected] of turtles,1,0,1,0.612924717,1500
B,482,sum [institutional-infected] of turtles,5,0,5,1.670886076,1500
B,482,sum [commercial-infected] of turtles,40,0,40,21.11459027,1500
B,482,sum [landscaped-green-area-infected] of turtles,48,0,48,22.66622252,1500
B,483,R0-SEI,1.875,0,4,2.32241006,1500
B,483,attack-rate,75,0,100,68.98734177,1500
B,483,sum [overall-infection] of turtles,436,0,436,224.1065956,1500
B,483,sum [forest-infected] of turtles,127,0,127,63.26115923,1500
B,483,sum [HDR-infected] of turtles,86,0,86,43.27315123,1500
B,483,sum [MDR-infected] of turtles,90,0,90,47.59227182,1500
B,483,sum [natural-infected] of turtles,0,0,0,0,1500
B,483,sum [road-infected] of turtles,8,0,8,4.077281812,1500
B,483,sum [forest-edge-infected] of turtles,33,0,33,17.52764823,1500
B,483,sum [industrial-infected] of turtles,5,0,5,2.63224517,1500
B,483,sum [institutional-infected] of turtles,3,0,3,1.309793471,1500
B,483,sum [commercial-infected] of turtles,39,0,39,18.51898734,1500
B,483,sum [landscaped-green-area-infected] of turtles,45,0,45,25.9140573,1500
B,484,R0-SEI,0.0625,0,0.0625,0.045454545,10
B,484,attack-rate,0,0,6.25,5.113636364,10
B,484,sum [overall-infection] of turtles,1,0,1,0.727272727,10
B,484,sum [forest-infected] of turtles,1,0,1,0.727272727,10
B,484,sum [HDR-infected] of turtles,0,0,0,0,10
B,484,sum [MDR-infected] of turtles,0,0,0,0,10
B,484,sum [natural-infected] of turtles,0,0,0,0,10
B,484,sum [road-infected] of turtles,0,0,0,0,10
B,484,sum [forest-edge-infected] of turtles,0,0,0,0,10
B,484,sum [industrial-infected] of turtles,0,0,0,0,10
B,484,sum [institutional-infected] of turtles,0,0,0,0,10
B,484,sum [commercial-infected] of turtles,0,0,0,0,10
B,484,sum [landscaped-green-area-infected] of turtles,0,0,0,0,10
B,485,R0-SEI,2.5625,0,4.8125,2.146402398,1500
B,485,attack-rate,75,0,93.75,66.61808794,1500
B,485,sum [overall-infection] of turtles,444,0,444,224.9320453,1500
B,485,sum [forest-infected] of turtles,135,0,135,66.16922052,1500
B,485,sum [HDR-infected] of turtles,62,0,62,35.29980013,1500
B,485,sum [MDR-infected] of turtles,106,0,106,50.98067955,1500
B,485,sum [natural-infected] of turtles,0,0,0,0,1500
B,485,sum [road-infected] of turtles,12,0,12,5.682211859,1500
B,485,sum [forest-edge-infected] of turtles,35,0,35,20.7721519,1500
B,485,sum [industrial-infected] of turtles,2,0,2,1.399067288,1500
B,485,sum [institutional-infected] of turtles,6,0,6,2.970686209,1500
B,485,sum [commercial-infected] of turtles,45,0,45,21.41105929,1500
B,485,sum [landscaped-green-area-infected] of turtles,41,0,41,20.24716855,1500
B,486,R0-SEI,0.3125,0,0.3125,0.09375,23
B,486,attack-rate,0,0,6.25,5.729166667,23
B,486,sum [overall-infection] of turtles,5,0,5,1.5,23
B,486,sum [forest-infected] of turtles,1,0,1,0.291666667,23
B,486,sum [HDR-infected] of turtles,0,0,0,0,23
B,486,sum [MDR-infected] of turtles,1,0,1,0.458333333,23
B,486,sum [natural-infected] of turtles,0,0,0,0,23
B,486,sum [road-infected] of turtles,0,0,0,0,23
B,486,sum [forest-edge-infected] of turtles,0,0,0,0,23
B,486,sum [industrial-infected] of turtles,0,0,0,0,23
B,486,sum [institutional-infected] of turtles,0,0,0,0,23
B,486,sum [commercial-infected] of turtles,2,0,2,0.25,23
B,486,sum [landscaped-green-area-infected] of turtles,1,0,1,0.5,23
B,487,R0-SEI,2.6875,0,3.625,2.324533644,1500
B,487,attack-rate,75,0,93.75,67.14273817,1500
B,487,sum [overall-infection] of turtles,468,0,468,228.6628914,1500
B,487,sum [forest-infected] of turtles,124,0,124,62.84810127,1500
B,487,sum [HDR-infected] of turtles,68,0,68,27.70219853,1500
B,487,sum [MDR-infected] of turtles,123,0,123,61.86142572,1500
B,487,sum [natural-infected] of turtles,0,0,0,0,1500
B,487,sum [road-infected] of turtles,8,0,8,5.221852099,1500
B,487,sum [forest-edge-infected] of turtles,43,0,43,17.65356429,1500
B,487,sum [industrial-infected] of turtles,6,0,6,3.473684211,1500
B,487,sum [institutional-infected] of turtles,6,0,6,3.558960693,1500
B,487,sum [commercial-infected] of turtles,43,0,43,23.7988008,1500
B,487,sum [landscaped-green-area-infected] of turtles,47,0,47,22.5443038,1500
B,488,R0-SEI,2.1875,0,3.4375,2.138116256,1500
B,488,attack-rate,62.5,0,100,63.07461692,1500
B,488,sum [overall-infection] of turtles,403,0,403,192.2651566,1500
B,488,sum [forest-infected] of turtles,122,0,122,57.10592938,1500
B,488,sum [HDR-infected] of turtles,54,0,54,23.47368421,1500
B,488,sum [MDR-infected] of turtles,92,0,92,46.15856096,1500
B,488,sum [natural-infected] of turtles,0,0,0,0,1500
B,488,sum [road-infected] of turtles,12,0,12,6.774816789,1500
B,488,sum [forest-edge-infected] of turtles,28,0,28,13.87075283,1500
B,488,sum [industrial-infected] of turtles,2,0,2,0.752831446,1500
B,488,sum [institutional-infected] of turtles,11,0,11,3.381745503,1500
B,488,sum [commercial-infected] of turtles,33,0,33,15.72218521,1500
B,488,sum [landscaped-green-area-infected] of turtles,49,0,49,25.02465023,1500
B,489,R0-SEI,2.0625,0,3.75,2.416597268,1500
B,489,attack-rate,68.75,0,100,69.31212525,1500
B,489,sum [overall-infection] of turtles,395,0,395,190.2331779,1500
B,489,sum [forest-infected] of turtles,99,0,99,51.99866755,1500
B,489,sum [HDR-infected] of turtles,61,0,61,26.57894737,1500
B,489,sum [MDR-infected] of turtles,102,0,102,46.85009993,1500
B,489,sum [natural-infected] of turtles,0,0,0,0,1500
B,489,sum [road-infected] of turtles,8,0,8,4.25916056,1500
B,489,sum [forest-edge-infected] of turtles,28,0,28,12.09593604,1500
B,489,sum [industrial-infected] of turtles,2,0,2,0.503664224,1500
B,489,sum [institutional-infected] of turtles,6,0,6,2.634243837,1500
B,489,sum [commercial-infected] of turtles,51,0,51,25.66755496,1500
B,489,sum [landscaped-green-area-infected] of turtles,38,0,38,19.6449034,1500
B,490,R0-SEI,1.9375,0,3.8125,2.474516989,1500
B,490,attack-rate,56.25,0,100,68.48351099,1500
B,490,sum [overall-infection] of turtles,437,0,437,223.6875416,1500
B,490,sum [forest-infected] of turtles,114,0,114,57.64890073,1500
B,490,sum [HDR-infected] of turtles,71,0,71,36.34843438,1500
B,490,sum [MDR-infected] of turtles,108,0,108,55.34976682,1500
B,490,sum [natural-infected] of turtles,0,0,0,0,1500
B,490,sum [road-infected] of turtles,18,0,18,10.06195869,1500
B,490,sum [forest-edge-infected] of turtles,25,0,25,11.62091939,1500
B,490,sum [industrial-infected] of turtles,8,0,8,3.241838774,1500
B,490,sum [institutional-infected] of turtles,5,0,5,3.132578281,1500
B,490,sum [commercial-infected] of turtles,39,0,39,21.62158561,1500
B,490,sum [landscaped-green-area-infected] of turtles,49,0,49,24.66155896,1500
B,491,R0-SEI,2.25,0,3.875,2.687958028,1500
B,491,attack-rate,75,0,100,67.56745503,1500
B,491,sum [overall-infection] of turtles,450,0,450,217.9353764,1500
B,491,sum [forest-infected] of turtles,125,0,125,59.65489674,1500
B,491,sum [HDR-infected] of turtles,70,0,70,34.62824783,1500
B,491,sum [MDR-infected] of turtles,132,0,132,60.0473018,1500
B,491,sum [natural-infected] of turtles,0,0,0,0,1500
B,491,sum [road-infected] of turtles,7,0,7,4.342438374,1500
B,491,sum [forest-edge-infected] of turtles,32,0,32,15.64423718,1500
B,491,sum [industrial-infected] of turtles,4,0,4,1.827448368,1500
B,491,sum [institutional-infected] of turtles,4,0,4,1.560293138,1500
B,491,sum [commercial-infected] of turtles,38,0,38,19.01665556,1500
B,491,sum [landscaped-green-area-infected] of turtles,38,0,38,21.21385743,1500
B,492,R0-SEI,1.8125,0,4.25,2.439748501,1500
B,492,attack-rate,68.75,0,93.75,64.63607595,1500
B,492,sum [overall-infection] of turtles,476,0,476,239.7468354,1500
B,492,sum [forest-infected] of turtles,121,0,121,61.40306462,1500
B,492,sum [HDR-infected] of turtles,71,0,71,39.00266489,1500
B,492,sum [MDR-infected] of turtles,114,0,114,57.48500999,1500
B,492,sum [natural-infected] of turtles,0,0,0,0,1500
B,492,sum [road-infected] of turtles,13,0,13,6.301798801,1500
B,492,sum [forest-edge-infected] of turtles,32,0,32,16.56162558,1500
B,492,sum [industrial-infected] of turtles,5,0,5,2.161892072,1500
B,492,sum [institutional-infected] of turtles,4,0,4,1.507661559,1500
B,492,sum [commercial-infected] of turtles,59,0,59,28.10393071,1500
B,492,sum [landscaped-green-area-infected] of turtles,57,0,57,27.21918721,1500
B,493,R0-SEI,0.0625,0,0.125,0.0625,25
B,493,attack-rate,0,0,12.5,6.490384615,25
B,493,sum [overall-infection] of turtles,2,0,2,1.038461538,25
B,493,sum [forest-infected] of turtles,0,0,0,0,25
B,493,sum [HDR-infected] of turtles,1,0,1,0.269230769,25
B,493,sum [MDR-infected] of turtles,1,0,1,0.769230769,25
B,493,sum [natural-infected] of turtles,0,0,0,0,25
B,493,sum [road-infected] of turtles,0,0,0,0,25
B,493,sum [forest-edge-infected] of turtles,0,0,0,0,25
B,493,sum [industrial-infected] of turtles,0,0,0,0,25
B,493,sum [institutional-infected] of turtles,0,0,0,0,25
B,493,sum [commercial-infected] of turtles,0,0,0,0,25
B,493,sum [landscaped-green-area-infected] of turtles,0,0,0,0,25
B,494,R0-SEI,2.3125,0,3.4375,2.271693871,1500
B,494,attack-rate,68.75,0,100,69.45369753,1500
B,494,sum [overall-infection] of turtles,404,0,404,203.4556962,1500
B,494,sum [forest-infected] of turtles,116,0,116,60.31112592,1500
B,494,sum [HDR-infected] of turtles,61,0,61,29.72351765,1500
B,494,sum [MDR-infected] of turtles,118,0,118,57.11858761,1500
B,494,sum [natural-infected] of turtles,0,0,0,0,1500
B,494,sum [road-infected] of turtles,6,0,6,3.249833444,1500
B,494,sum [forest-edge-infected] of turtles,31,0,31,14.10792805,1500
B,494,sum [industrial-infected] of turtles,0,0,0,0,1500
B,494,sum [institutional-infected] of turtles,5,0,5,3.391738841,1500
B,494,sum [commercial-infected] of turtles,36,0,36,19.97801466,1500
B,494,sum [landscaped-green-area-infected] of turtles,31,0,31,15.57495003,1500
B,495,R0-SEI,2.25,0,3.375,2.125541306,1500
B,495,attack-rate,50,0,100,67.6715523,1500
B,495,sum [overall-infection] of turtles,378,0,378,188.1345769,1500
B,495,sum [forest-infected] of turtles,114,0,114,61.28247835,1500
B,495,sum [HDR-infected] of turtles,59,0,59,29.61025983,1500
B,495,sum [MDR-infected] of turtles,99,0,99,47.6095936,1500
B,495,sum [natural-infected] of turtles,0,0,0,0,1500
B,495,sum [road-infected] of turtles,10,0,10,5.348434377,1500
B,495,sum [forest-edge-infected] of turtles,25,0,25,10.73684211,1500
B,495,sum [industrial-infected] of turtles,4,0,4,1.718854097,1500
B,495,sum [institutional-infected] of turtles,9,0,9,4.750832778,1500
B,495,sum [commercial-infected] of turtles,30,0,30,13.73151233,1500
B,495,sum [landscaped-green-area-infected] of turtles,28,0,28,13.34576949,1500
B,496,R0-SEI,2.5,0,3.9375,2.333111259,1500
B,496,attack-rate,87.5,0,100,68.80413058,1500
B,496,sum [overall-infection] of turtles,455,0,455,243.1445703,1500
B,496,sum [forest-infected] of turtles,140,0,140,74.3431046,1500
B,496,sum [HDR-infected] of turtles,67,0,67,36.2011992,1500
B,496,sum [MDR-infected] of turtles,130,0,130,70.7781479,1500
B,496,sum [natural-infected] of turtles,0,0,0,0,1500
B,496,sum [road-infected] of turtles,9,0,9,5.025982678,1500
B,496,sum [forest-edge-infected] of turtles,26,0,26,12.78547635,1500
B,496,sum [industrial-infected] of turtles,2,0,2,1.2751499,1500
B,496,sum [institutional-infected] of turtles,5,0,5,1.92071952,1500
B,496,sum [commercial-infected] of turtles,28,0,28,16.57295137,1500
B,496,sum [landscaped-green-area-infected] of turtles,48,0,48,24.24183877,1500
B,497,R0-SEI,2.4375,0,3.8125,2.257286809,1500
B,497,attack-rate,75,0,93.75,71.69387075,1500
B,497,sum [overall-infection] of turtles,376,0,376,189.0453031,1500
B,497,sum [forest-infected] of turtles,104,0,104,50.98934044,1500
B,497,sum [HDR-infected] of turtles,61,0,61,27.87941372,1500
B,497,sum [MDR-infected] of turtles,94,0,94,45.260493,1500
B,497,sum [natural-infected] of turtles,0,0,0,0,1500
B,497,sum [road-infected] of turtles,2,0,2,1.048634244,1500
B,497,sum [forest-edge-infected] of turtles,31,0,31,15.18454364,1500
B,497,sum [industrial-infected] of turtles,2,0,2,1.638907395,1500
B,497,sum [institutional-infected] of turtles,7,0,7,4.53697535,1500
B,497,sum [commercial-infected] of turtles,34,0,34,20.14390406,1500
B,497,sum [landscaped-green-area-infected] of turtles,41,0,41,22.36309127,1500
B,498,R0-SEI,0,0,0,0,3
B,498,attack-rate,0,0,6.25,3.125,3
B,498,sum [overall-infection] of turtles,0,0,0,0,3
B,498,sum [forest-infected] of turtles,0,0,0,0,3
B,498,sum [HDR-infected] of turtles,0,0,0,0,3
B,498,sum [MDR-infected] of turtles,0,0,0,0,3
B,498,sum [natural-infected] of turtles,0,0,0,0,3
B,498,sum [road-infected] of turtles,0,0,0,0,3
B,498,sum [forest-edge-infected] of turtles,0,0,0,0,3
B,498,sum [industrial-infected] of turtles,0,0,0,0,3
B,498,sum [institutional-infected] of turtles,0,0,0,0,3
B,498,sum [commercial-infected] of turtles,0,0,0,0,3
B,498,sum [landscaped-green-area-infected] of turtles,0,0,0,0,3
B,499,R0-SEI,3.1875,0,4.125,2.690872751,1500
B,499,attack-rate,68.75,0,100,66.36409061,1500
B,499,sum [overall-infection] of turtles,464,0,464,242.8427715,1500
B,499,sum [forest-infected] of turtles,127,0,127,64.36775483,1500
B,499,sum [HDR-infected] of turtles,77,0,77,38.25383078,1500
B,499,sum [MDR-infected] of turtles,116,0,116,63.22851432,1500
B,499,sum [natural-infected] of turtles,0,0,0,0,1500
B,499,sum [road-infected] of turtles,8,0,8,3.262491672,1500
B,499,sum [forest-edge-infected] of turtles,22,0,22,12.39307129,1500
B,499,sum [industrial-infected] of turtles,5,0,5,3.049966689,1500
B,499,sum [institutional-infected] of turtles,3,0,3,0.996668887,1500
B,499,sum [commercial-infected] of turtles,47,0,47,26.86275816,1500
B,499,sum [landscaped-green-area-infected] of turtles,59,0,59,30.42771486,1500
B,500,R0-SEI,3.1875,0,3.875,2.377914724,1500
B,500,attack-rate,75,0,100,68.35859427,1500
B,500,sum [overall-infection] of turtles,409,0,409,204.928048,1500
B,500,sum [forest-infected] of turtles,102,0,102,50.745503,1500
B,500,sum [HDR-infected] of turtles,63,0,63,36.46902065,1500
B,500,sum [MDR-infected] of turtles,125,0,125,58.34377082,1500
B,500,sum [natural-infected] of turtles,0,0,0,0,1500
B,500,sum [road-infected] of turtles,6,0,6,2.191205863,1500
B,500,sum [forest-edge-infected] of turtles,30,0,30,15.34043971,1500
B,500,sum [industrial-infected] of turtles,3,0,3,1.644903398,1500
B,500,sum [institutional-infected] of turtles,5,0,5,2.708860759,1500
B,500,sum [commercial-infected] of turtles,28,0,28,13.99067288,1500
B,500,sum [landscaped-green-area-infected] of turtles,47,0,47,23.49367089,1500
E,501,R0-SEI,3,0,4.1875,2.571452365,1500
E,501,attack-rate,68.75,0,100,68.71668887,1500
E,501,sum [overall-infection] of turtles,449,0,449,207.9187209,1500
E,501,sum [forest-infected] of turtles,121,0,121,59.08061292,1500
E,501,sum [HDR-infected] of turtles,84,0,84,37.21319121,1500
E,501,sum [MDR-infected] of turtles,115,0,115,52.8847435,1500
E,501,sum [natural-infected] of turtles,0,0,0,0,1500
E,501,sum [road-infected] of turtles,9,0,9,4.63224517,1500
E,501,sum [forest-edge-infected] of turtles,26,0,26,11.37375083,1500
E,501,sum [industrial-infected] of turtles,4,0,4,1.583610926,1500
E,501,sum [institutional-infected] of turtles,5,0,5,1.968687542,1500
E,501,sum [commercial-infected] of turtles,39,0,39,16.92271819,1500
E,501,sum [landscaped-green-area-infected] of turtles,46,0,46,22.25916056,1500
E,502,R0-SEI,0.0625,0,0.0625,0.035377358,52
E,502,attack-rate,0,0,6.25,6.014150943,52
E,502,sum [overall-infection] of turtles,1,0,1,0.566037736,52
E,502,sum [forest-infected] of turtles,1,0,1,0.566037736,52
E,502,sum [HDR-infected] of turtles,0,0,0,0,52
E,502,sum [MDR-infected] of turtles,0,0,0,0,52
E,502,sum [natural-infected] of turtles,0,0,0,0,52
E,502,sum [road-infected] of turtles,0,0,0,0,52
E,502,sum [forest-edge-infected] of turtles,0,0,0,0,52
E,502,sum [industrial-infected] of turtles,0,0,0,0,52
E,502,sum [institutional-infected] of turtles,0,0,0,0,52
E,502,sum [commercial-infected] of turtles,0,0,0,0,52
E,502,sum [landscaped-green-area-infected] of turtles,0,0,0,0,52
E,503,R0-SEI,0,0,0,0,2
E,503,attack-rate,0,0,6.25,2.083333333,2
E,503,sum [overall-infection] of turtles,0,0,0,0,2
E,503,sum [forest-infected] of turtles,0,0,0,0,2
E,503,sum [HDR-infected] of turtles,0,0,0,0,2
E,503,sum [MDR-infected] of turtles,0,0,0,0,2
E,503,sum [natural-infected] of turtles,0,0,0,0,2
E,503,sum [road-infected] of turtles,0,0,0,0,2
E,503,sum [forest-edge-infected] of turtles,0,0,0,0,2
E,503,sum [industrial-infected] of turtles,0,0,0,0,2
E,503,sum [institutional-infected] of turtles,0,0,0,0,2
E,503,sum [commercial-infected] of turtles,0,0,0,0,2
E,503,sum [landscaped-green-area-infected] of turtles,0,0,0,0,2
E,504,R0-SEI,2.9375,0,4.4375,2.654313791,1500
E,504,attack-rate,81.25,0,100,67.30096602,1500
E,504,sum [overall-infection] of turtles,417,0,417,202.4690207,1500
E,504,sum [forest-infected] of turtles,117,0,117,59.54896736,1500
E,504,sum [HDR-infected] of turtles,63,0,63,27.48101266,1500
E,504,sum [MDR-infected] of turtles,116,0,116,56.82211859,1500
E,504,sum [natural-infected] of turtles,0,0,0,0,1500
E,504,sum [road-infected] of turtles,8,0,8,4.407728181,1500
E,504,sum [forest-edge-infected] of turtles,23,0,23,11.38107928,1500
E,504,sum [industrial-infected] of turtles,1,0,1,0.8254497,1500
E,504,sum [institutional-infected] of turtles,10,0,10,3.988007995,1500
E,504,sum [commercial-infected] of turtles,45,0,45,21.33311126,1500
E,504,sum [landscaped-green-area-infected] of turtles,34,0,34,16.68154564,1500
E,505,R0-SEI,1.9375,0,4.4375,2.44245503,1500
E,505,attack-rate,50,0,93.75,65.75199867,1500
E,505,sum [overall-infection] of turtles,454,0,454,222.7914724,1500
E,505,sum [forest-infected] of turtles,112,0,112,50.42105263,1500
E,505,sum [HDR-infected] of turtles,76,0,76,36.89073951,1500
E,505,sum [MDR-infected] of turtles,109,0,109,55.99866755,1500
E,505,sum [natural-infected] of turtles,0,0,0,0,1500
E,505,sum [road-infected] of turtles,11,0,11,5.064623584,1500
E,505,sum [forest-edge-infected] of turtles,34,0,34,15.95936043,1500
E,505,sum [industrial-infected] of turtles,5,0,5,2.705529647,1500
E,505,sum [institutional-infected] of turtles,7,0,7,3.00532978,1500
E,505,sum [commercial-infected] of turtles,49,0,49,24.88940706,1500
E,505,sum [landscaped-green-area-infected] of turtles,51,0,51,27.85676216,1500
E,506,R0-SEI,2.5625,0,4.125,2.459818454,1500
E,506,attack-rate,68.75,0,93.75,65.43554297,1500
E,506,sum [overall-infection] of turtles,404,0,404,207.4357095,1500
E,506,sum [forest-infected] of turtles,102,0,102,47.99933378,1500
E,506,sum [HDR-infected] of turtles,73,0,73,33.60759494,1500
E,506,sum [MDR-infected] of turtles,115,0,115,62.86009327,1500
E,506,sum [natural-infected] of turtles,0,0,0,0,1500
E,506,sum [road-infected] of turtles,6,0,6,3.89407062,1500
E,506,sum [forest-edge-infected] of turtles,24,0,24,13.0859427,1500
E,506,sum [industrial-infected] of turtles,4,0,4,1.837441706,1500
E,506,sum [institutional-infected] of turtles,6,0,6,3.45769487,1500
E,506,sum [commercial-infected] of turtles,36,0,36,18.5916056,1500
E,506,sum [landscaped-green-area-infected] of turtles,38,0,38,22.10193205,1500
E,507,R0-SEI,0.0625,0,0.0625,0.04375,9
E,507,attack-rate,0,0,6.25,5,9
E,507,sum [overall-infection] of turtles,1,0,1,0.7,9
E,507,sum [forest-infected] of turtles,1,0,1,0.7,9
E,507,sum [HDR-infected] of turtles,0,0,0,0,9
E,507,sum [MDR-infected] of turtles,0,0,0,0,9
E,507,sum [natural-infected] of turtles,0,0,0,0,9
E,507,sum [road-infected] of turtles,0,0,0,0,9
E,507,sum [forest-edge-infected] of turtles,0,0,0,0,9
E,507,sum [industrial-infected] of turtles,0,0,0,0,9
E,507,sum [institutional-infected] of turtles,0,0,0,0,9
E,507,sum [commercial-infected] of turtles,0,0,0,0,9
E,507,sum [landscaped-green-area-infected] of turtles,0,0,0,0,9
E,508,R0-SEI,0.0625,0,0.0625,0.028532609,45
E,508,attack-rate,0,0,6.25,5.97826087,45
E,508,sum [overall-infection] of turtles,1,0,1,0.456521739,45
E,508,sum [forest-infected] of turtles,0,0,0,0,45
E,508,sum [HDR-infected] of turtles,0,0,0,0,45
E,508,sum [MDR-infected] of turtles,1,0,1,0.456521739,45
E,508,sum [natural-infected] of turtles,0,0,0,0,45
E,508,sum [road-infected] of turtles,0,0,0,0,45
E,508,sum [forest-edge-infected] of turtles,0,0,0,0,45
E,508,sum [industrial-infected] of turtles,0,0,0,0,45
E,508,sum [institutional-infected] of turtles,0,0,0,0,45
E,508,sum [commercial-infected] of turtles,0,0,0,0,45
E,508,sum [landscaped-green-area-infected] of turtles,0,0,0,0,45
E,509,R0-SEI,3.3125,0,4.5,2.820827781,1500
E,509,attack-rate,81.25,0,100,68.47518321,1500
E,509,sum [overall-infection] of turtles,436,0,436,217.2791472,1500
E,509,sum [forest-infected] of turtles,126,0,126,63.52431712,1500
E,509,sum [HDR-infected] of turtles,76,0,76,35.32644903,1500
E,509,sum [MDR-infected] of turtles,111,0,111,56.33977348,1500
E,509,sum [natural-infected] of turtles,0,0,0,0,1500
E,509,sum [road-infected] of turtles,7,0,7,3.028647568,1500
E,509,sum [forest-edge-infected] of turtles,24,0,24,11.61359094,1500
E,509,sum [industrial-infected] of turtles,5,0,5,2.240506329,1500
E,509,sum [institutional-infected] of turtles,8,0,8,3.798800799,1500
E,509,sum [commercial-infected] of turtles,40,0,40,19.33710859,1500
E,509,sum [landscaped-green-area-infected] of turtles,39,0,39,22.06995336,1500
E,510,R0-SEI,0,0,0,0,29
E,510,attack-rate,0,0,6.25,5.833333333,29
E,510,sum [overall-infection] of turtles,0,0,0,0,29
E,510,sum [forest-infected] of turtles,0,0,0,0,29
E,510,sum [HDR-infected] of turtles,0,0,0,0,29
E,510,sum [MDR-infected] of turtles,0,0,0,0,29
E,510,sum [natural-infected] of turtles,0,0,0,0,29
E,510,sum [road-infected] of turtles,0,0,0,0,29
E,510,sum [forest-edge-infected] of turtles,0,0,0,0,29
E,510,sum [industrial-infected] of turtles,0,0,0,0,29
E,510,sum [institutional-infected] of turtles,0,0,0,0,29
E,510,sum [commercial-infected] of turtles,0,0,0,0,29
E,510,sum [landscaped-green-area-infected] of turtles,0,0,0,0,29
E,511,R0-SEI,2.375,0,4.0625,2.753289474,1500
E,511,attack-rate,75,0,93.75,69.76182545,1500
E,511,sum [overall-infection] of turtles,451,0,451,239.7388408,1500
E,511,sum [forest-infected] of turtles,113,0,113,57.66355763,1500
E,511,sum [HDR-infected] of turtles,82,0,82,45.1805463,1500
E,511,sum [MDR-infected] of turtles,113,0,113,65.0679547,1500
