scenario,run-number,value,final,min,max,mean,ticks
E,573,sum [MDR-infected] of turtles,0,0,0,0,39
E,573,sum [open-area-infected] of turtles,0,0,0,0,39
E,573,sum [road-infected] of turtles,0,0,0,0,39
E,573,sum [forest-edge-infected] of turtles,0,0,0,0,39
E,574,R0-SEI,2.25,0,3.375,2.003247835,1500
E,574,attack-rate,50,0,93.75,67.93387742,1500
E,574,sum [overall-infection] of turtles,353,0,353,165.922052,1500
E,574,sum [forest-infected] of turtles,147,0,147,67.21718854,1500
E,574,sum [HDR-infected] of turtles,4,0,4,1.209860093,1500
E,574,sum [MDR-infected] of turtles,30,0,30,19.74616922,1500
E,574,sum [open-area-infected] of turtles,151,0,151,67.96668887,1500
E,574,sum [road-infected] of turtles,2,0,2,1.091272485,1500
E,574,sum [forest-edge-infected] of turtles,19,0,19,8.690872751,1500
E,575,R0-SEI,2.6875,0,3.875,2.290681213,1500
E,575,attack-rate,75,0,93.75,64.09893404,1500
E,575,sum [overall-infection] of turtles,381,0,381,184.5003331,1500
E,575,sum [forest-infected] of turtles,141,0,141,67.79546969,1500
E,575,sum [HDR-infected] of turtles,7,0,7,3.10859427,1500
E,575,sum [MDR-infected] of turtles,56,0,56,28.62758161,1500
E,575,sum [open-area-infected] of turtles,146,0,146,71.28314457,1500
E,575,sum [road-infected] of turtles,4,0,4,1.532978015,1500
E,575,sum [forest-edge-infected] of turtles,27,0,27,12.15256496,1500
E,576,R0-SEI,2.6875,0,3.3125,2.011284144,1500
E,576,attack-rate,68.75,0,93.75,65.29813458,1500
E,576,sum [overall-infection] of turtles,374,0,374,185.170553,1500
E,576,sum [forest-infected] of turtles,148,0,148,74.95736176,1500
E,576,sum [HDR-infected] of turtles,6,0,6,2.063957362,1500
E,576,sum [MDR-infected] of turtles,55,0,55,25.55163225,1500
E,576,sum [open-area-infected] of turtles,140,0,140,70.69620253,1500
E,576,sum [road-infected] of turtles,6,0,6,2.564290473,1500
E,576,sum [forest-edge-infected] of turtles,19,0,19,9.337108594,1500
E,577,R0-SEI,2.3125,0,3.3125,2.082861426,1500
E,577,attack-rate,62.5,0,93.75,61.53814124,1500
E,577,sum [overall-infection] of turtles,423,0,423,205.7714857,1500
E,577,sum [forest-infected] of turtles,156,0,156,71.90872751,1500
E,577,sum [HDR-infected] of turtles,10,0,10,7.943371086,1500
E,577,sum [MDR-infected] of turtles,44,0,44,21.65223185,1500
E,577,sum [open-area-infected] of turtles,182,0,182,88.38107928,1500
E,577,sum [road-infected] of turtles,0,0,0,0,1500
E,577,sum [forest-edge-infected] of turtles,31,0,31,15.88607595,1500
E,578,R0-SEI,2.0625,0,3.5625,2.018862425,1500
E,578,attack-rate,81.25,0,100,68.63757495,1500
E,578,sum [overall-infection] of turtles,333,0,333,170.1732179,1500
E,578,sum [forest-infected] of turtles,132,0,132,69.88007995,1500
E,578,sum [HDR-infected] of turtles,2,0,2,0.968021319,1500
E,578,sum [MDR-infected] of turtles,41,0,41,22.79080613,1500
E,578,sum [open-area-infected] of turtles,134,0,134,65.6449034,1500
E,578,sum [road-infected] of turtles,0,0,0,0,1500
E,578,sum [forest-edge-infected] of turtles,24,0,24,10.88940706,1500
E,579,R0-SEI,0,0,0,0,11
E,579,attack-rate,0,0,6.25,5.208333333,11
E,579,sum [overall-infection] of turtles,0,0,0,0,11
E,579,sum [forest-infected] of turtles,0,0,0,0,11
E,579,sum [HDR-infected] of turtles,0,0,0,0,11
E,579,sum [MDR-infected] of turtles,0,0,0,0,11
E,579,sum [open-area-infected] of turtles,0,0,0,0,11
E,579,sum [road-infected] of turtles,0,0,0,0,11
E,579,sum [forest-edge-infected] of turtles,0,0,0,0,11
E,580,R0-SEI,2.9375,0,3.9375,2.273484344,1500
E,580,attack-rate,62.5,0,93.75,62.72901399,1500
E,580,sum [overall-infection] of turtles,373,0,373,182.4377082,1500
E,580,sum [forest-infected] of turtles,167,0,167,78.55696203,1500
E,580,sum [HDR-infected] of turtles,4,0,4,2.606262492,1500
E,580,sum [MDR-infected] of turtles,32,0,32,16.8520986,1500
E,580,sum [open-area-infected] of turtles,144,0,144,71.18387742,1500
E,580,sum [road-infected] of turtles,1,0,1,0.558960693,1500
E,580,sum [forest-edge-infected] of turtles,25,0,25,12.67954697,1500
E,581,R0-SEI,1.875,0,3.0625,1.96952032,1500
E,581,attack-rate,43.75,0,87.5,61.70053298,1500
E,581,sum [overall-infection] of turtles,365,0,365,178.8614257,1500
E,581,sum [forest-infected] of turtles,147,0,147,69.57828115,1500
E,581,sum [HDR-infected] of turtles,5,0,5,3.798800799,1500
E,581,sum [MDR-infected] of turtles,50,0,50,21.83677548,1500
E,581,sum [open-area-infected] of turtles,141,0,141,70.22584943,1500
E,581,sum [road-infected] of turtles,3,0,3,1.393071286,1500
E,581,sum [forest-edge-infected] of turtles,19,0,19,12.02864757,1500
E,582,R0-SEI,0.1875,0,0.1875,0.101851852,26
E,582,attack-rate,0,0,6.25,5.787037037,26
E,582,sum [overall-infection] of turtles,3,0,3,1.62962963,26
E,582,sum [forest-infected] of turtles,1,0,1,0.962962963,26
E,582,sum [HDR-infected] of turtles,0,0,0,0,26
E,582,sum [MDR-infected] of turtles,0,0,0,0,26
E,582,sum [open-area-infected] of turtles,2,0,2,0.666666667,26
E,582,sum [road-infected] of turtles,0,0,0,0,26
E,582,sum [forest-edge-infected] of turtles,0,0,0,0,26
E,583,R0-SEI,1.9375,0,2.8125,1.753997335,1500
E,583,attack-rate,50,0,93.75,60.44720187,1500
E,583,sum [overall-infection] of turtles,349,0,349,162.4883411,1500
E,583,sum [forest-infected] of turtles,147,0,147,70.22851432,1500
E,583,sum [HDR-infected] of turtles,9,0,9,3.464357095,1500
E,583,sum [MDR-infected] of turtles,36,0,36,13.60026649,1500
E,583,sum [open-area-infected] of turtles,133,0,133,65.22451699,1500
E,583,sum [road-infected] of turtles,3,0,3,1.931379081,1500
E,583,sum [forest-edge-infected] of turtles,21,0,21,8.039307129,1500
E,584,R0-SEI,1.6875,0,3.1875,1.881120919,1500
E,584,attack-rate,62.5,0,100,64.03647568,1500
E,584,sum [overall-infection] of turtles,340,0,340,176.3684211,1500
E,584,sum [forest-infected] of turtles,140,0,140,76.70619587,1500
E,584,sum [HDR-infected] of turtles,11,0,11,4.371085943,1500
E,584,sum [MDR-infected] of turtles,30,0,30,18.21252498,1500
E,584,sum [open-area-infected] of turtles,132,0,132,62.87674883,1500
E,584,sum [road-infected] of turtles,4,0,4,2.886075949,1500
E,584,sum [forest-edge-infected] of turtles,23,0,23,11.31578947,1500
E,585,R0-SEI,1.8125,0,2.75,1.881204197,1500
E,585,attack-rate,81.25,0,93.75,62.17521652,1500
E,585,sum [overall-infection] of turtles,357,0,357,174.2644903,1500
E,585,sum [forest-infected] of turtles,131,0,131,64.7248501,1500
E,585,sum [HDR-infected] of turtles,1,0,1,0.883411059,1500
E,585,sum [MDR-infected] of turtles,33,0,33,16.77748168,1500
E,585,sum [open-area-infected] of turtles,170,0,170,82.72551632,1500
E,585,sum [road-infected] of turtles,2,0,2,1.109260493,1500
E,585,sum [forest-edge-infected] of turtles,20,0,20,8.043970686,1500
E,586,R0-SEI,2.8125,0,3.625,2.197868088,1500
E,586,attack-rate,68.75,0,100,62.2751499,1500
E,586,sum [overall-infection] of turtles,415,0,415,206.4137242,1500
E,586,sum [forest-infected] of turtles,158,0,158,78.31712192,1500
E,586,sum [HDR-infected] of turtles,3,0,3,2.131912059,1500
E,586,sum [MDR-infected] of turtles,30,0,30,16.28181213,1500
E,586,sum [open-area-infected] of turtles,193,0,193,93.70019987,1500
E,586,sum [road-infected] of turtles,1,0,1,0.552298468,1500
E,586,sum [forest-edge-infected] of turtles,30,0,30,15.43037975,1500
E,587,R0-SEI,0,0,0,0,10
E,587,attack-rate,0,0,6.25,5.113636364,10
E,587,sum [overall-infection] of turtles,0,0,0,0,10
E,587,sum [forest-infected] of turtles,0,0,0,0,10
E,587,sum [HDR-infected] of turtles,0,0,0,0,10
E,587,sum [MDR-infected] of turtles,0,0,0,0,10
E,587,sum [open-area-infected] of turtles,0,0,0,0,10
E,587,sum [road-infected] of turtles,0,0,0,0,10
E,587,sum [forest-edge-infected] of turtles,0,0,0,0,10
E,588,R0-SEI,0.25,0,0.25,0.152573529,33
E,588,attack-rate,0,0,6.25,5.882352941,33
E,588,sum [overall-infection] of turtles,4,0,4,2.441176471,33
E,588,sum [forest-infected] of turtles,0,0,0,0,33
E,588,sum [HDR-infected] of turtles,0,0,0,0,33
E,588,sum [MDR-infected] of turtles,0,0,0,0,33
E,588,sum [open-area-infected] of turtles,0,0,0,0,33
E,588,sum [road-infected] of turtles,0,0,0,0,33
E,588,sum [forest-edge-infected] of turtles,4,0,4,2.441176471,33
E,589,R0-SEI,2.4375,0,3.375,2.226474017,1500
E,589,attack-rate,87.5,0,93.75,60.28064624,1500
E,589,sum [overall-infection] of turtles,401,0,401,195.5043304,1500
E,589,sum [forest-infected] of turtles,180,0,180,89.20053298,1500
E,589,sum [HDR-infected] of turtles,3,0,3,1.427714857,1500
E,589,sum [MDR-infected] of turtles,49,0,49,25.17988008,1500
E,589,sum [open-area-infected] of turtles,144,0,144,68.40173218,1500
E,589,sum [road-infected] of turtles,1,0,1,0.277148568,1500
E,589,sum [forest-edge-infected] of turtles,24,0,24,11.01732179,1500
E,590,R0-SEI,0.125,0,0.125,0.057692308,25
E,590,attack-rate,0,0,6.25,5.769230769,25
E,590,sum [overall-infection] of turtles,2,0,2,0.923076923,25
E,590,sum [forest-infected] of turtles,0,0,0,0,25
E,590,sum [HDR-infected] of turtles,0,0,0,0,25
E,590,sum [MDR-infected] of turtles,0,0,0,0,25
E,590,sum [open-area-infected] of turtles,2,0,2,0.923076923,25
E,590,sum [road-infected] of turtles,0,0,0,0,25
E,590,sum [forest-edge-infected] of turtles,0,0,0,0,25
E,591,R0-SEI,0.125,0,0.125,0.012096774,30
E,591,attack-rate,0,0,6.25,5.846774194,30
E,591,sum [overall-infection] of turtles,2,0,2,0.193548387,30
E,591,sum [forest-infected] of turtles,0,0,0,0,30
E,591,sum [HDR-infected] of turtles,0,0,0,0,30
E,591,sum [MDR-infected] of turtles,0,0,0,0,30
E,591,sum [open-area-infected] of turtles,2,0,2,0.193548387,30
E,591,sum [road-infected] of turtles,0,0,0,0,30
E,591,sum [forest-edge-infected] of turtles,0,0,0,0,30
E,592,R0-SEI,2.875,0,4.375,2.7004497,1500
E,592,attack-rate,62.5,0,93.75,66.66805463,1500
E,592,sum [overall-infection] of turtles,425,0,425,220.4117255,1500
E,592,sum [forest-infected] of turtles,148,0,148,75.48034644,1500
E,592,sum [HDR-infected] of turtles,7,0,7,5.775483011,1500
E,592,sum [MDR-infected] of turtles,51,0,51,25.48434377,1500
E,592,sum [open-area-infected] of turtles,191,0,191,98.22584943,1500
E,592,sum [road-infected] of turtles,4,0,4,1.864090606,1500
E,592,sum [forest-edge-infected] of turtles,24,0,24,13.58161226,1500
E,593,R0-SEI,2.875,0,4.125,2.421010993,1500
E,593,attack-rate,75,0,87.5,61.20919387,1500
E,593,sum [overall-infection] of turtles,454,0,454,223.7801466,1500
E,593,sum [forest-infected] of turtles,142,0,142,71.50699534,1500
E,593,sum [HDR-infected] of turtles,5,0,5,2.945369753,1500
E,593,sum [MDR-infected] of turtles,82,0,82,42.77681546,1500
E,593,sum [open-area-infected] of turtles,186,0,186,87.58427715,1500
E,593,sum [road-infected] of turtles,2,0,2,0.667554963,1500
E,593,sum [forest-edge-infected] of turtles,37,0,37,18.29913391,1500
E,594,R0-SEI,0.125,0,0.125,0.0703125,15
E,594,attack-rate,0,0,6.25,5.46875,15
E,594,sum [overall-infection] of turtles,2,0,2,1.125,15
E,594,sum [forest-infected] of turtles,1,0,1,0.8125,15
E,594,sum [HDR-infected] of turtles,0,0,0,0,15
E,594,sum [MDR-infected] of turtles,0,0,0,0,15
E,594,sum [open-area-infected] of turtles,1,0,1,0.3125,15
E,594,sum [road-infected] of turtles,0,0,0,0,15
E,594,sum [forest-edge-infected] of turtles,0,0,0,0,15
E,595,R0-SEI,0.125,0,0.125,0.051666667,74
E,595,attack-rate,0,0,12.5,6.333333333,74
E,595,sum [overall-infection] of turtles,3,0,3,1.16,74
E,595,sum [forest-infected] of turtles,1,0,1,0.48,74
E,595,sum [HDR-infected] of turtles,0,0,0,0,74
E,595,sum [MDR-infected] of turtles,0,0,0,0,74
E,595,sum [open-area-infected] of turtles,2,0,2,0.68,74
E,595,sum [road-infected] of turtles,0,0,0,0,74
E,595,sum [forest-edge-infected] of turtles,0,0,0,0,74
E,596,R0-SEI,0.125,0,0.125,0.029807692,64
E,596,attack-rate,0,0,6.25,6.057692308,64
E,596,sum [overall-infection] of turtles,2,0,2,0.476923077,64
E,596,sum [forest-infected] of turtles,2,0,2,0.476923077,64
E,596,sum [HDR-infected] of turtles,0,0,0,0,64
E,596,sum [MDR-infected] of turtles,0,0,0,0,64
E,596,sum [open-area-infected] of turtles,0,0,0,0,64
E,596,sum [road-infected] of turtles,0,0,0,0,64
E,596,sum [forest-edge-infected] of turtles,0,0,0,0,64
E,597,R0-SEI,2.9375,0,3.5,2.06670553,1500
E,597,attack-rate,68.75,0,100,60.90939374,1500
E,597,sum [overall-infection] of turtles,332,0,332,152.4183877,1500
E,597,sum [forest-infected] of turtles,142,0,142,69.61159227,1500
E,597,sum [HDR-infected] of turtles,7,0,7,2.289140573,1500
E,597,sum [MDR-infected] of turtles,57,0,57,23.87808128,1500
E,597,sum [open-area-infected] of turtles,101,0,101,44.11325783,1500
E,597,sum [road-infected] of turtles,0,0,0,0,1500
E,597,sum [forest-edge-infected] of turtles,25,0,25,12.52631579,1500
E,598,R0-SEI,1.5625,0,3.125,2.129122252,1500
E,598,attack-rate,75,0,93.75,62.12108594,1500
E,598,sum [overall-infection] of turtles,361,0,361,176.7688208,1500
E,598,sum [forest-infected] of turtles,130,0,130,62.14390406,1500
E,598,sum [HDR-infected] of turtles,5,0,5,1.936042638,1500
E,598,sum [MDR-infected] of turtles,74,0,74,38.06928714,1500
E,598,sum [open-area-infected] of turtles,112,0,112,54.47968021,1500
E,598,sum [road-infected] of turtles,0,0,0,0,1500
E,598,sum [forest-edge-infected] of turtles,40,0,40,20.13990673,1500
E,599,R0-SEI,2.9375,0,3.625,2.344062292,1500
E,599,attack-rate,68.75,0,100,65.43554297,1500
E,599,sum [overall-infection] of turtles,422,0,422,215.1152565,1500
E,599,sum [forest-infected] of turtles,152,0,152,76.63690873,1500
E,599,sum [HDR-infected] of turtles,2,0,2,1.3757495,1500
E,599,sum [MDR-infected] of turtles,44,0,44,19.78147901,1500
E,599,sum [open-area-infected] of turtles,199,0,199,102.2318454,1500
E,599,sum [road-infected] of turtles,1,0,1,0.497001999,1500
E,599,sum [forest-edge-infected] of turtles,24,0,24,14.59227182,1500
E,600,R0-SEI,2.375,0,3.4375,2.16997002,1500
E,600,attack-rate,62.5,0,93.75,64.14890073,1500
E,600,sum [overall-infection] of turtles,385,0,385,187.7441706,1500
E,600,sum [forest-infected] of turtles,174,0,174,82.05862758,1500
E,600,sum [HDR-infected] of turtles,2,0,2,0.781479014,1500
E,600,sum [MDR-infected] of turtles,24,0,24,11.41439041,1500
E,600,sum [open-area-infected] of turtles,163,0,163,83.78880746,1500
E,600,sum [road-infected] of turtles,2,0,2,0.922718188,1500
E,600,sum [forest-edge-infected] of turtles,20,0,20,8.778147901,1500
F,601,R0-SEI,0.1875,0,0.1875,0.0234375,31
F,601,attack-rate,0,0,6.25,5.859375,31
F,601,sum [overall-infection] of turtles,3,0,3,0.375,31
F,601,sum [forest-infected] of turtles,2,0,2,0.3125,31
F,601,sum [HDR-infected] of turtles,0,0,0,0,31
F,601,sum [MDR-infected] of turtles,1,0,1,0.0625,31
F,601,sum [open-area-infected] of turtles,0,0,0,0,31
F,601,sum [road-infected] of turtles,0,0,0,0,31
F,601,sum [forest-edge-infected] of turtles,0,0,0,0,31
F,602,R0-SEI,1.9375,0,3.1875,1.938499334,1500
F,602,attack-rate,81.25,0,93.75,64.27381746,1500
F,602,sum [overall-infection] of turtles,387,0,387,193.7601599,1500
F,602,sum [forest-infected] of turtles,183,0,183,89.38840773,1500
F,602,sum [HDR-infected] of turtles,9,0,9,6.265156562,1500
F,602,sum [MDR-infected] of turtles,28,0,28,14.13191206,1500
F,602,sum [open-area-infected] of turtles,144,0,144,72.99000666,1500
F,602,sum [road-infected] of turtles,0,0,0,0,1500
F,602,sum [forest-edge-infected] of turtles,23,0,23,10.98467688,1500
F,603,R0-SEI,1.625,0,2.4375,1.555712858,1500
F,603,attack-rate,56.25,0,87.5,60.8344437,1500
F,603,sum [overall-infection] of turtles,309,0,309,150.5836109,1500
F,603,sum [forest-infected] of turtles,153,0,153,77.47368421,1500
F,603,sum [HDR-infected] of turtles,2,0,2,0.995336442,1500
F,603,sum [MDR-infected] of turtles,34,0,34,15.12658228,1500
F,603,sum [open-area-infected] of turtles,93,0,93,44.38707528,1500
F,603,sum [road-infected] of turtles,2,0,2,0.828780813,1500
F,603,sum [forest-edge-infected] of turtles,25,0,25,11.7721519,1500
F,604,R0-SEI,1.5625,0,3.375,1.987883078,1500
F,604,attack-rate,43.75,0,93.75,64.00316456,1500
F,604,sum [overall-infection] of turtles,372,0,372,174.4956696,1500
F,604,sum [forest-infected] of turtles,167,0,167,84.17588274,1500
F,604,sum [HDR-infected] of turtles,5,0,5,1.313124584,1500
F,604,sum [MDR-infected] of turtles,51,0,51,25.35976016,1500
F,604,sum [open-area-infected] of turtles,133,0,133,56.35176549,1500
F,604,sum [road-infected] of turtles,1,0,1,0.101265823,1500
F,604,sum [forest-edge-infected] of turtles,15,0,15,7.193870753,1500
F,605,R0-SEI,2.25,0,3.6875,1.951365756,1500
F,605,attack-rate,62.5,0,100,64.31962025,1500
F,605,sum [overall-infection] of turtles,368,0,368,189.1518987,1500
F,605,sum [forest-infected] of turtles,171,0,171,88.25649567,1500
F,605,sum [HDR-infected] of turtles,5,0,5,2.379080613,1500
F,605,sum [MDR-infected] of turtles,50,0,50,25.66755496,1500
F,605,sum [open-area-infected] of turtles,123,0,123,61.7188541,1500
F,605,sum [road-infected] of turtles,2,0,2,1.467021985,1500
F,605,sum [forest-edge-infected] of turtles,17,0,17,9.662891406,1500
F,606,R0-SEI,1.6875,0,3.3125,2.135784477,1500
F,606,attack-rate,68.75,0,93.75,61.08011326,1500
F,606,sum [overall-infection] of turtles,343,0,343,165.0832778,1500
F,606,sum [forest-infected] of turtles,179,0,179,84.14523651,1500
F,606,sum [HDR-infected] of turtles,4,0,4,1.774816789,1500
F,606,sum [MDR-infected] of turtles,18,0,18,8.977348434,1500
F,606,sum [open-area-infected] of turtles,115,0,115,57.17321785,1500
F,606,sum [road-infected] of turtles,1,0,1,0.175882745,1500
F,606,sum [forest-edge-infected] of turtles,26,0,26,12.83677548,1500
F,607,R0-SEI,0,0,0,0,12
F,607,attack-rate,0,0,6.25,5.288461538,12
F,607,sum [overall-infection] of turtles,0,0,0,0,12
F,607,sum [forest-infected] of turtles,0,0,0,0,12
F,607,sum [HDR-infected] of turtles,0,0,0,0,12
F,607,sum [MDR-infected] of turtles,0,0,0,0,12
F,607,sum [open-area-infected] of turtles,0,0,0,0,12
F,607,sum [road-infected] of turtles,0,0,0,0,12
F,607,sum [forest-edge-infected] of turtles,0,0,0,0,12
F,608,R0-SEI,1.1875,0,3.375,1.77669054,1500
F,608,attack-rate,50,0,93.75,63.92821452,1500
F,608,sum [overall-infection] of turtles,322,0,322,175.2731512,1500
F,608,sum [forest-infected] of turtles,159,0,159,80.10259827,1500
F,608,sum [HDR-infected] of turtles,6,0,6,4.814123917,1500
F,608,sum [MDR-infected] of turtles,32,0,32,15.42638241,1500
F,608,sum [open-area-infected] of turtles,97,0,97,58.48567622,1500
F,608,sum [road-infected] of turtles,0,0,0,0,1500
F,608,sum [forest-edge-infected] of turtles,28,0,28,16.44437042,1500
F,609,R0-SEI,2.9375,0,3.75,2.265198201,1500
F,609,attack-rate,62.5,0,87.5,62.12108594,1500
F,609,sum [overall-infection] of turtles,393,0,393,200.6875416,1500
F,609,sum [forest-infected] of turtles,201,0,201,103.0926049,1500
F,609,sum [HDR-infected] of turtles,1,0,1,0.64290473,1500
F,609,sum [MDR-infected] of turtles,34,0,34,17.28381079,1500
F,609,sum [open-area-infected] of turtles,123,0,123,62.4497002,1500
F,609,sum [road-infected] of turtles,1,0,1,0.643570953,1500
F,609,sum [forest-edge-infected] of turtles,33,0,33,16.57495003,1500
F,610,R0-SEI,2.5625,0,3.6875,2.424383744,1500
F,610,attack-rate,68.75,0,100,67.00116589,1500
F,610,sum [overall-infection] of turtles,354,0,354,174.7794803,1500
F,610,sum [forest-infected] of turtles,157,0,157,76.79347102,1500
F,610,sum [HDR-infected] of turtles,2,0,2,1.08727515,1500
F,610,sum [MDR-infected] of turtles,34,0,34,15.97601599,1500
F,610,sum [open-area-infected] of turtles,139,0,139,69.06662225,1500
F,610,sum [road-infected] of turtles,2,0,2,0.35443038,1500
F,610,sum [forest-edge-infected] of turtles,20,0,20,11.50166556,1500
F,611,R0-SEI,1.6875,0,4.0625,2.225932712,1500
F,611,attack-rate,68.75,0,100,59.23134577,1500
F,611,sum [overall-infection] of turtles,417,0,417,207.4676882,1500
F,611,sum [forest-infected] of turtles,185,0,185,86.46102598,1500
F,611,sum [HDR-infected] of turtles,9,0,9,2.943371086,1500
F,611,sum [MDR-infected] of turtles,57,0,57,30.34643571,1500
F,611,sum [open-area-infected] of turtles,148,0,148,76.83944037,1500
F,611,sum [road-infected] of turtles,2,0,2,1.096602265,1500
F,611,sum [forest-edge-infected] of turtles,16,0,16,9.780812791,1500
F,612,R0-SEI,0.1875,0,0.1875,0.09375,79
F,612,attack-rate,0,0,6.25,6.09375,79
F,612,sum [overall-infection] of turtles,3,0,3,1.5,79
F,612,sum [forest-infected] of turtles,1,0,1,0.3,79
F,612,sum [HDR-infected] of turtles,0,0,0,0,79
F,612,sum [MDR-infected] of turtles,0,0,0,0,79
F,612,sum [open-area-infected] of turtles,2,0,2,1.2,79
F,612,sum [road-infected] of turtles,0,0,0,0,79
F,612,sum [forest-edge-infected] of turtles,0,0,0,0,79
F,613,R0-SEI,2.875,0,3.25,1.848684211,1500
F,613,attack-rate,68.75,0,100,57.92388408,1500
F,613,sum [overall-infection] of turtles,342,0,342,160.170553,1500
F,613,sum [forest-infected] of turtles,188,0,188,91.86475683,1500
F,613,sum [HDR-infected] of turtles,6,0,6,2.652231845,1500
F,613,sum [MDR-infected] of turtles,30,0,30,12.14590273,1500
F,613,sum [open-area-infected] of turtles,83,0,83,36.87408394,1500
F,613,sum [road-infected] of turtles,2,0,2,0.918720853,1500
F,613,sum [forest-edge-infected] of turtles,33,0,33,15.71485676,1500
F,614,R0-SEI,3,0,3.6875,2.166014324,1500
F,614,attack-rate,68.75,0,93.75,57.54913391,1500
F,614,sum [overall-infection] of turtles,374,0,374,170.8334444,1500
F,614,sum [forest-infected] of turtles,159,0,159,70.5176549,1500
F,614,sum [HDR-infected] of turtles,10,0,10,5.321119254,1500
F,614,sum [MDR-infected] of turtles,44,0,44,20.50099933,1500
F,614,sum [open-area-infected] of turtles,130,0,130,62.84676882,1500
F,614,sum [road-infected] of turtles,4,0,4,1.367088608,1500
F,614,sum [forest-edge-infected] of turtles,27,0,27,10.27981346,1500
F,615,R0-SEI,1.375,0,3.4375,2.004455363,1500
F,615,attack-rate,56.25,0,93.75,58.95652898,1500
F,615,sum [overall-infection] of turtles,333,0,333,152.5676216,1500
F,615,sum [forest-infected] of turtles,161,0,161,74.97135243,1500
F,615,sum [HDR-infected] of turtles,10,0,10,5.270486342,1500
F,615,sum [MDR-infected] of turtles,25,0,25,12.99267155,1500
F,615,sum [open-area-infected] of turtles,110,0,110,49.7661559,1500
F,615,sum [road-infected] of turtles,0,0,0,0,1500
F,615,sum [forest-edge-infected] of turtles,27,0,27,9.566955363,1500
F,616,R0-SEI,2.1875,0,3.375,1.877873085,1500
F,616,attack-rate,81.25,0,93.75,62.5458028,1500
F,616,sum [overall-infection] of turtles,334,0,334,171.8940706,1500
F,616,sum [forest-infected] of turtles,172,0,172,86.10726183,1500
F,616,sum [HDR-infected] of turtles,6,0,6,2.506995336,1500
F,616,sum [MDR-infected] of turtles,26,0,26,15.41772152,1500
F,616,sum [open-area-infected] of turtles,109,0,109,55.86608927,1500
F,616,sum [road-infected] of turtles,4,0,4,2.167888075,1500
F,616,sum [forest-edge-infected] of turtles,17,0,17,9.82811459,1500
F,617,R0-SEI,0,0,0,0,16
F,617,attack-rate,0,0,6.25,5.514705882,16
F,617,sum [overall-infection] of turtles,0,0,0,0,16
F,617,sum [forest-infected] of turtles,0,0,0,0,16
F,617,sum [HDR-infected] of turtles,0,0,0,0,16
F,617,sum [MDR-infected] of turtles,0,0,0,0,16
F,617,sum [open-area-infected] of turtles,0,0,0,0,16
F,617,sum [road-infected] of turtles,0,0,0,0,16
F,617,sum [forest-edge-infected] of turtles,0,0,0,0,16
F,618,R0-SEI,2.25,0,3.5625,2.243087941,1500
F,618,attack-rate,62.5,0,93.75,66.32661559,1500
F,618,sum [overall-infection] of turtles,397,0,397,192.2938041,1500
F,618,sum [forest-infected] of turtles,177,0,177,79.68154564,1500
F,618,sum [HDR-infected] of turtles,9,0,9,5.519653564,1500
F,618,sum [MDR-infected] of turtles,29,0,29,14.83344437,1500
F,618,sum [open-area-infected] of turtles,162,0,162,82.4643571,1500
F,618,sum [road-infected] of turtles,4,0,4,3.039973351,1500
F,618,sum [forest-edge-infected] of turtles,16,0,16,6.754830113,1500
F,619,R0-SEI,0.0625,0,0.0625,0.0609375,39
F,619,attack-rate,0,0,6.25,5.9375,39
F,619,sum [overall-infection] of turtles,1,0,1,0.975,39
F,619,sum [forest-infected] of turtles,0,0,0,0,39
F,619,sum [HDR-infected] of turtles,0,0,0,0,39
F,619,sum [MDR-infected] of turtles,1,0,1,0.975,39
F,619,sum [open-area-infected] of turtles,0,0,0,0,39
F,619,sum [road-infected] of turtles,0,0,0,0,39
F,619,sum [forest-edge-infected] of turtles,0,0,0,0,39
F,620,R0-SEI,3.0625,0,3.0625,1.976557295,1500
F,620,attack-rate,81.25,0,87.5,64.23217855,1500
F,620,sum [overall-infection] of turtles,350,0,350,174.5616256,1500
F,620,sum [forest-infected] of turtles,156,0,156,80.97268488,1500
F,620,sum [HDR-infected] of turtles,0,0,0,0,1500
F,620,sum [MDR-infected] of turtles,69,0,69,38.66489007,1500
F,620,sum [open-area-infected] of turtles,104,0,104,46.5562958,1500
F,620,sum [road-infected] of turtles,1,0,1,0.300466356,1500
F,620,sum [forest-edge-infected] of turtles,20,0,20,8.067288474,1500
F,621,R0-SEI,2.4375,0,3.125,1.816788807,1500
F,621,attack-rate,75,0,93.75,62.42921386,1500
F,621,sum [overall-infection] of turtles,343,0,343,161.7068621,1500
F,621,sum [forest-infected] of turtles,164,0,164,76.21119254,1500
F,621,sum [HDR-infected] of turtles,4,0,4,2.978680879,1500
F,621,sum [MDR-infected] of turtles,44,0,44,21.45702865,1500
F,621,sum [open-area-infected] of turtles,99,0,99,46.49766822,1500
F,621,sum [road-infected] of turtles,2,0,2,0.240506329,1500
F,621,sum [forest-edge-infected] of turtles,30,0,30,14.32178548,1500
F,622,R0-SEI,3.1875,0,3.25,1.942121919,1500
F,622,attack-rate,68.75,0,100,65.01082612,1500
F,622,sum [overall-infection] of turtles,358,0,358,165.6022652,1500
F,622,sum [forest-infected] of turtles,174,0,174,83.73417722,1500
F,622,sum [HDR-infected] of turtles,1,0,1,0.481678881,1500
F,622,sum [MDR-infected] of turtles,42,0,42,20.07861426,1500
F,622,sum [open-area-infected] of turtles,122,0,122,51.75682878,1500
