scenario,run-number,value,final,min,max,mean,ticks
C,415,sum [MDR-infected] of turtles,48,0,48,25.27115256,1500
C,415,sum [open-area-infected] of turtles,73,0,73,31.73151233,1500
C,415,sum [road-infected] of turtles,0,0,0,0,1500
C,415,sum [forest-edge-infected] of turtles,16,0,16,6.83344437,1500
C,416,R0-SEI,0.125,0,0.125,0.074074074,26
C,416,attack-rate,0,0,6.25,5.787037037,26
C,416,sum [overall-infection] of turtles,2,0,2,1.185185185,26
C,416,sum [forest-infected] of turtles,1,0,1,0.296296296,26
C,416,sum [HDR-infected] of turtles,0,0,0,0,26
C,416,sum [MDR-infected] of turtles,0,0,0,0,26
C,416,sum [open-area-infected] of turtles,1,0,1,0.888888889,26
C,416,sum [road-infected] of turtles,0,0,0,0,26
C,416,sum [forest-edge-infected] of turtles,0,0,0,0,26
C,417,R0-SEI,0,0,0,0,4
C,417,attack-rate,0,0,6.25,3.75,4
C,417,sum [overall-infection] of turtles,0,0,0,0,4
C,417,sum [forest-infected] of turtles,0,0,0,0,4
C,417,sum [HDR-infected] of turtles,0,0,0,0,4
C,417,sum [MDR-infected] of turtles,0,0,0,0,4
C,417,sum [open-area-infected] of turtles,0,0,0,0,4
C,417,sum [road-infected] of turtles,0,0,0,0,4
C,417,sum [forest-edge-infected] of turtles,0,0,0,0,4
C,418,R0-SEI,1.625,0,3.5,1.881037642,1500
C,418,attack-rate,50,0,93.75,62.77898068,1500
C,418,sum [overall-infection] of turtles,326,0,326,156.4616922,1500
C,418,sum [forest-infected] of turtles,159,0,159,81.04930047,1500
C,418,sum [HDR-infected] of turtles,6,0,6,3.508994004,1500
C,418,sum [MDR-infected] of turtles,42,0,42,19.06862092,1500
C,418,sum [open-area-infected] of turtles,110,0,110,49.88274484,1500
C,418,sum [road-infected] of turtles,1,0,1,0.042638241,1500
C,418,sum [forest-edge-infected] of turtles,8,0,8,2.909393738,1500
C,419,R0-SEI,1.8125,0,2.75,1.741755496,1500
C,419,attack-rate,75,0,100,68.37524983,1500
C,419,sum [overall-infection] of turtles,292,0,292,145.9307129,1500
C,419,sum [forest-infected] of turtles,156,0,156,80.57495003,1500
C,419,sum [HDR-infected] of turtles,8,0,8,4.375083278,1500
C,419,sum [MDR-infected] of turtles,41,0,41,19.58161226,1500
C,419,sum [open-area-infected] of turtles,76,0,76,36.90273151,1500
C,419,sum [road-infected] of turtles,0,0,0,0,1500
C,419,sum [forest-edge-infected] of turtles,11,0,11,4.496335776,1500
C,420,R0-SEI,0,0,0,0,6
C,420,attack-rate,0,0,6.25,4.464285714,6
C,420,sum [overall-infection] of turtles,0,0,0,0,6
C,420,sum [forest-infected] of turtles,0,0,0,0,6
C,420,sum [HDR-infected] of turtles,0,0,0,0,6
C,420,sum [MDR-infected] of turtles,0,0,0,0,6
C,420,sum [open-area-infected] of turtles,0,0,0,0,6
C,420,sum [road-infected] of turtles,0,0,0,0,6
C,420,sum [forest-edge-infected] of turtles,0,0,0,0,6
C,421,R0-SEI,2.0625,0,2.9375,1.800091606,1500
C,421,attack-rate,62.5,0,93.75,64.51115923,1500
C,421,sum [overall-infection] of turtles,289,0,289,141.0233178,1500
C,421,sum [forest-infected] of turtles,128,0,128,62.21052632,1500
C,421,sum [HDR-infected] of turtles,13,0,13,5.847435043,1500
C,421,sum [MDR-infected] of turtles,33,0,33,14.70619587,1500
C,421,sum [open-area-infected] of turtles,97,0,97,49.32111925,1500
C,421,sum [road-infected] of turtles,1,0,1,0.148567622,1500
C,421,sum [forest-edge-infected] of turtles,17,0,17,8.789473684,1500
C,422,R0-SEI,0,0,0,0,21
C,422,attack-rate,0,0,6.25,5.681818182,21
C,422,sum [overall-infection] of turtles,0,0,0,0,21
C,422,sum [forest-infected] of turtles,0,0,0,0,21
C,422,sum [HDR-infected] of turtles,0,0,0,0,21
C,422,sum [MDR-infected] of turtles,0,0,0,0,21
C,422,sum [open-area-infected] of turtles,0,0,0,0,21
C,422,sum [road-infected] of turtles,0,0,0,0,21
C,422,sum [forest-edge-infected] of turtles,0,0,0,0,21
C,423,R0-SEI,0.125,0,0.125,0.027777778,17
C,423,attack-rate,0,0,6.25,5.555555556,17
C,423,sum [overall-infection] of turtles,2,0,2,0.444444444,17
C,423,sum [forest-infected] of turtles,0,0,0,0,17
C,423,sum [HDR-infected] of turtles,1,0,1,0.333333333,17
C,423,sum [MDR-infected] of turtles,0,0,0,0,17
C,423,sum [open-area-infected] of turtles,1,0,1,0.111111111,17
C,423,sum [road-infected] of turtles,0,0,0,0,17
C,423,sum [forest-edge-infected] of turtles,0,0,0,0,17
C,424,R0-SEI,0,0,0,0,3
C,424,attack-rate,0,0,6.25,3.125,3
C,424,sum [overall-infection] of turtles,0,0,0,0,3
C,424,sum [forest-infected] of turtles,0,0,0,0,3
C,424,sum [HDR-infected] of turtles,0,0,0,0,3
C,424,sum [MDR-infected] of turtles,0,0,0,0,3
C,424,sum [open-area-infected] of turtles,0,0,0,0,3
C,424,sum [road-infected] of turtles,0,0,0,0,3
C,424,sum [forest-edge-infected] of turtles,0,0,0,0,3
C,425,R0-SEI,1.75,0,2.9375,1.792471686,1500
C,425,attack-rate,68.75,0,100,69.14556962,1500
C,425,sum [overall-infection] of turtles,296,0,296,150.6262492,1500
C,425,sum [forest-infected] of turtles,142,0,142,71.39307129,1500
C,425,sum [HDR-infected] of turtles,6,0,6,2.610926049,1500
C,425,sum [MDR-infected] of turtles,44,0,44,21.53497668,1500
C,425,sum [open-area-infected] of turtles,93,0,93,49.61292472,1500
C,425,sum [road-infected] of turtles,0,0,0,0,1500
C,425,sum [forest-edge-infected] of turtles,11,0,11,5.474350433,1500
C,426,R0-SEI,2,0,3.0625,1.911850433,1500
C,426,attack-rate,75,0,93.75,65.21069287,1500
C,426,sum [overall-infection] of turtles,333,0,333,165.6842105,1500
C,426,sum [forest-infected] of turtles,166,0,166,78.54963358,1500
C,426,sum [HDR-infected] of turtles,10,0,10,5.312458361,1500
C,426,sum [MDR-infected] of turtles,36,0,36,19.75416389,1500
C,426,sum [open-area-infected] of turtles,109,0,109,56.36242505,1500
C,426,sum [road-infected] of turtles,0,0,0,0,1500
C,426,sum [forest-edge-infected] of turtles,12,0,12,5.705529647,1500
C,427,R0-SEI,1.5625,0,2.9375,1.730637908,1500
C,427,attack-rate,50,0,87.5,58.10293138,1500
C,427,sum [overall-infection] of turtles,348,0,348,168.6282478,1500
C,427,sum [forest-infected] of turtles,141,0,141,65.88607595,1500
C,427,sum [HDR-infected] of turtles,10,0,10,4.527648235,1500
C,427,sum [MDR-infected] of turtles,66,0,66,34.90606262,1500
C,427,sum [open-area-infected] of turtles,116,0,116,55.15922718,1500
C,427,sum [road-infected] of turtles,0,0,0,0,1500
C,427,sum [forest-edge-infected] of turtles,15,0,15,8.149233844,1500
C,428,R0-SEI,1.5625,0,2.8125,1.654855097,1500
C,428,attack-rate,68.75,0,93.75,63.41189207,1500
C,428,sum [overall-infection] of turtles,282,0,282,136.7195203,1500
C,428,sum [forest-infected] of turtles,138,0,138,65.260493,1500
C,428,sum [HDR-infected] of turtles,9,0,9,4.658894071,1500
C,428,sum [MDR-infected] of turtles,34,0,34,15.18187875,1500
C,428,sum [open-area-infected] of turtles,91,0,91,45.07594937,1500
C,428,sum [road-infected] of turtles,0,0,0,0,1500
C,428,sum [forest-edge-infected] of turtles,10,0,10,6.54230513,1500
C,429,R0-SEI,1.5625,0,2.4375,1.606845436,1500
C,429,attack-rate,68.75,0,100,60.18904064,1500
C,429,sum [overall-infection] of turtles,309,0,309,154.4543638,1500
C,429,sum [forest-infected] of turtles,137,0,137,71.92871419,1500
C,429,sum [HDR-infected] of turtles,11,0,11,5.273817455,1500
C,429,sum [MDR-infected] of turtles,49,0,49,27.35576282,1500
C,429,sum [open-area-infected] of turtles,95,0,95,41.47101932,1500
C,429,sum [road-infected] of turtles,0,0,0,0,1500
C,429,sum [forest-edge-infected] of turtles,17,0,17,8.425049967,1500
C,430,R0-SEI,2.9375,0,3.375,2.203697535,1500
C,430,attack-rate,75,0,93.75,68.15872751,1500
C,430,sum [overall-infection] of turtles,324,0,324,160.1499001,1500
C,430,sum [forest-infected] of turtles,168,0,168,78.28381079,1500
C,430,sum [HDR-infected] of turtles,8,0,8,4.794137242,1500
C,430,sum [MDR-infected] of turtles,23,0,23,8.349766822,1500
C,430,sum [open-area-infected] of turtles,114,0,114,62.23917388,1500
C,430,sum [road-infected] of turtles,0,0,0,0,1500
C,430,sum [forest-edge-infected] of turtles,11,0,11,6.483011326,1500
C,431,R0-SEI,2.375,0,3.5625,1.955279813,1500
C,431,attack-rate,62.5,0,87.5,59.99333777,1500
C,431,sum [overall-infection] of turtles,329,0,329,165.9393738,1500
C,431,sum [forest-infected] of turtles,145,0,145,72.9586942,1500
C,431,sum [HDR-infected] of turtles,14,0,14,7.933377748,1500
C,431,sum [MDR-infected] of turtles,50,0,50,26.57761492,1500
C,431,sum [open-area-infected] of turtles,104,0,104,50.7721519,1500
C,431,sum [road-infected] of turtles,1,0,1,0.538974017,1500
C,431,sum [forest-edge-infected] of turtles,15,0,15,7.158560959,1500
C,432,R0-SEI,1.8125,0,2.6875,1.781020986,1500
C,432,attack-rate,75,0,93.75,58.92321785,1500
C,432,sum [overall-infection] of turtles,336,0,336,168.5403065,1500
C,432,sum [forest-infected] of turtles,152,0,152,73.16988674,1500
C,432,sum [HDR-infected] of turtles,9,0,9,4.630246502,1500
C,432,sum [MDR-infected] of turtles,48,0,48,23.68887408,1500
C,432,sum [open-area-infected] of turtles,118,0,118,62.8401066,1500
C,432,sum [road-infected] of turtles,0,0,0,0,1500
C,432,sum [forest-edge-infected] of turtles,9,0,9,4.211192538,1500
C,433,R0-SEI,1.5,0,3.875,2.100932712,1500
C,433,attack-rate,50,0,93.75,66.11842105,1500
C,433,sum [overall-infection] of turtles,280,0,280,133.7768155,1500
C,433,sum [forest-infected] of turtles,120,0,120,54.53964024,1500
C,433,sum [HDR-infected] of turtles,11,0,11,7.093271153,1500
C,433,sum [MDR-infected] of turtles,34,0,34,17.20852765,1500
C,433,sum [open-area-infected] of turtles,103,0,103,50.26382412,1500
C,433,sum [road-infected] of turtles,0,0,0,0,1500
C,433,sum [forest-edge-infected] of turtles,12,0,12,4.671552298,1500
C,434,R0-SEI,2.1875,0,3.5625,2.021110926,1500
C,434,attack-rate,75,0,93.75,58.56095936,1500
C,434,sum [overall-infection] of turtles,338,0,338,162.4317122,1500
C,434,sum [forest-infected] of turtles,181,0,181,87.77281812,1500
C,434,sum [HDR-infected] of turtles,7,0,7,4.53431046,1500
C,434,sum [MDR-infected] of turtles,36,0,36,15.26715523,1500
C,434,sum [open-area-infected] of turtles,98,0,98,46.55762825,1500
C,434,sum [road-infected] of turtles,0,0,0,0,1500
C,434,sum [forest-edge-infected] of turtles,16,0,16,8.299800133,1500
C,435,R0-SEI,2.625,0,4.1875,2.252873085,1500
C,435,attack-rate,75,0,93.75,65.80612925,1500
C,435,sum [overall-infection] of turtles,363,0,363,169.9753498,1500
C,435,sum [forest-infected] of turtles,172,0,172,82.03397735,1500
C,435,sum [HDR-infected] of turtles,11,0,11,4.677548301,1500
C,435,sum [MDR-infected] of turtles,41,0,41,18.41838774,1500
C,435,sum [open-area-infected] of turtles,124,0,124,58.8047968,1500
C,435,sum [road-infected] of turtles,0,0,0,0,1500
C,435,sum [forest-edge-infected] of turtles,15,0,15,6.040639574,1500
C,436,R0-SEI,2.875,0,3.8125,2.162433378,1500
C,436,attack-rate,68.75,0,100,67.45502998,1500
C,436,sum [overall-infection] of turtles,290,0,290,149.3657562,1500
C,436,sum [forest-infected] of turtles,148,0,148,74.99333777,1500
C,436,sum [HDR-infected] of turtles,7,0,7,2.928714191,1500
C,436,sum [MDR-infected] of turtles,38,0,38,19.06995336,1500
C,436,sum [open-area-infected] of turtles,87,0,87,47.52098601,1500
C,436,sum [road-infected] of turtles,0,0,0,0,1500
C,436,sum [forest-edge-infected] of turtles,10,0,10,4.852764823,1500
C,437,R0-SEI,2.125,0,2.6875,1.784018987,1500
C,437,attack-rate,50,0,93.75,57.13690873,1500
C,437,sum [overall-infection] of turtles,354,0,354,171.4183877,1500
C,437,sum [forest-infected] of turtles,144,0,144,71.05796136,1500
C,437,sum [HDR-infected] of turtles,14,0,14,7.996668887,1500
C,437,sum [MDR-infected] of turtles,61,0,61,29.45836109,1500
C,437,sum [open-area-infected] of turtles,122,0,122,57.50632911,1500
C,437,sum [road-infected] of turtles,0,0,0,0,1500
C,437,sum [forest-edge-infected] of turtles,13,0,13,5.399067288,1500
C,438,R0-SEI,2.4375,0,3.3125,1.750166556,1500
C,438,attack-rate,87.5,0,100,62.49167222,1500
C,438,sum [overall-infection] of turtles,335,0,335,165.9893404,1500
C,438,sum [forest-infected] of turtles,143,0,143,69.84143904,1500
C,438,sum [HDR-infected] of turtles,18,0,18,8.271818787,1500
C,438,sum [MDR-infected] of turtles,52,0,52,27.242505,1500
C,438,sum [open-area-infected] of turtles,112,0,112,56.17921386,1500
C,438,sum [road-infected] of turtles,0,0,0,0,1500
C,438,sum [forest-edge-infected] of turtles,10,0,10,4.454363757,1500
C,439,R0-SEI,1.75,0,3.125,1.678797468,1500
C,439,attack-rate,75,0,93.75,61.11758827,1500
C,439,sum [overall-infection] of turtles,318,0,318,156.1352432,1500
C,439,sum [forest-infected] of turtles,165,0,165,80.3817455,1500
C,439,sum [HDR-infected] of turtles,5,0,5,2.119253831,1500
C,439,sum [MDR-infected] of turtles,39,0,39,20.4350433,1500
C,439,sum [open-area-infected] of turtles,97,0,97,45.93004664,1500
C,439,sum [road-infected] of turtles,0,0,0,0,1500
C,439,sum [forest-edge-infected] of turtles,12,0,12,7.269153897,1500
C,440,R0-SEI,2.125,0,3.125,1.840064957,1500
C,440,attack-rate,56.25,0,93.75,63.90739507,1500
C,440,sum [overall-infection] of turtles,324,0,324,158.8434377,1500
C,440,sum [forest-infected] of turtles,165,0,165,78.65489674,1500
C,440,sum [HDR-infected] of turtles,13,0,13,7.155229847,1500
C,440,sum [MDR-infected] of turtles,38,0,38,23.1332445,1500
C,440,sum [open-area-infected] of turtles,93,0,93,42.06662225,1500
C,440,sum [road-infected] of turtles,0,0,0,0,1500
C,440,sum [forest-edge-infected] of turtles,15,0,15,7.83344437,1500
C,441,R0-SEI,0.0625,0,0.0625,0.020833333,11
C,441,attack-rate,0,0,6.25,5.208333333,11
C,441,sum [overall-infection] of turtles,1,0,1,0.333333333,11
C,441,sum [forest-infected] of turtles,1,0,1,0.333333333,11
C,441,sum [HDR-infected] of turtles,0,0,0,0,11
C,441,sum [MDR-infected] of turtles,0,0,0,0,11
C,441,sum [open-area-infected] of turtles,0,0,0,0,11
C,441,sum [road-infected] of turtles,0,0,0,0,11
C,441,sum [forest-edge-infected] of turtles,0,0,0,0,11
C,442,R0-SEI,0.0625,0,0.0625,0.052083333,11
C,442,attack-rate,0,0,6.25,5.208333333,11
C,442,sum [overall-infection] of turtles,1,0,1,0.833333333,11
C,442,sum [forest-infected] of turtles,1,0,1,0.833333333,11
C,442,sum [HDR-infected] of turtles,0,0,0,0,11
C,442,sum [MDR-infected] of turtles,0,0,0,0,11
C,442,sum [open-area-infected] of turtles,0,0,0,0,11
C,442,sum [road-infected] of turtles,0,0,0,0,11
C,442,sum [forest-edge-infected] of turtles,0,0,0,0,11
C,443,R0-SEI,2.6875,0,4.1875,2.190081612,1500
C,443,attack-rate,75,0,93.75,56.50399734,1500
C,443,sum [overall-infection] of turtles,377,0,377,174.1325783,1500
C,443,sum [forest-infected] of turtles,181,0,181,85.17988008,1500
C,443,sum [HDR-infected] of turtles,10,0,10,5.25649567,1500
C,443,sum [MDR-infected] of turtles,50,0,50,23.3224517,1500
C,443,sum [open-area-infected] of turtles,124,0,124,56.76815456,1500
C,443,sum [road-infected] of turtles,0,0,0,0,1500
C,443,sum [forest-edge-infected] of turtles,12,0,12,3.605596269,1500
C,444,R0-SEI,2.4375,0,2.875,1.712483344,1500
C,444,attack-rate,75,0,93.75,60.86775483,1500
C,444,sum [overall-infection] of turtles,327,0,327,150.3710859,1500
C,444,sum [forest-infected] of turtles,154,0,154,67.91139241,1500
C,444,sum [HDR-infected] of turtles,12,0,12,7.73817455,1500
C,444,sum [MDR-infected] of turtles,46,0,46,21.36842105,1500
C,444,sum [open-area-infected] of turtles,102,0,102,46.57828115,1500
C,444,sum [road-infected] of turtles,0,0,0,0,1500
C,444,sum [forest-edge-infected] of turtles,13,0,13,6.774816789,1500
C,445,R0-SEI,2.25,0,3.375,2.048134577,1500
C,445,attack-rate,87.5,0,93.75,64.6568954,1500
C,445,sum [overall-infection] of turtles,350,0,350,179.017988,1500
C,445,sum [forest-infected] of turtles,177,0,177,89.1065956,1500
C,445,sum [HDR-infected] of turtles,17,0,17,10.26648901,1500
C,445,sum [MDR-infected] of turtles,39,0,39,20.05396402,1500
C,445,sum [open-area-infected] of turtles,108,0,108,55.16988674,1500
C,445,sum [road-infected] of turtles,0,0,0,0,1500
C,445,sum [forest-edge-infected] of turtles,9,0,9,4.421052632,1500
C,446,R0-SEI,0,0,0,0,28
C,446,attack-rate,0,0,6.25,5.818965517,28
C,446,sum [overall-infection] of turtles,0,0,0,0,28
C,446,sum [forest-infected] of turtles,0,0,0,0,28
C,446,sum [HDR-infected] of turtles,0,0,0,0,28
C,446,sum [MDR-infected] of turtles,0,0,0,0,28
C,446,sum [open-area-infected] of turtles,0,0,0,0,28
C,446,sum [road-infected] of turtles,0,0,0,0,28
C,446,sum [forest-edge-infected] of turtles,0,0,0,0,28
C,447,R0-SEI,0.0625,0,0.0625,0.03125,7
C,447,attack-rate,0,0,6.25,4.6875,7
C,447,sum [overall-infection] of turtles,1,0,1,0.5,7
C,447,sum [forest-infected] of turtles,1,0,1,0.5,7
C,447,sum [HDR-infected] of turtles,0,0,0,0,7
C,447,sum [MDR-infected] of turtles,0,0,0,0,7
C,447,sum [open-area-infected] of turtles,0,0,0,0,7
C,447,sum [road-infected] of turtles,0,0,0,0,7
C,447,sum [forest-edge-infected] of turtles,0,0,0,0,7
C,448,R0-SEI,0.125,0,0.125,0.055327869,60
C,448,attack-rate,0,0,6.25,6.045081967,60
C,448,sum [overall-infection] of turtles,2,0,2,0.885245902,60
C,448,sum [forest-infected] of turtles,1,0,1,0.786885246,60
C,448,sum [HDR-infected] of turtles,0,0,0,0,60
C,448,sum [MDR-infected] of turtles,0,0,0,0,60
C,448,sum [open-area-infected] of turtles,1,0,1,0.098360656,60
C,448,sum [road-infected] of turtles,0,0,0,0,60
C,448,sum [forest-edge-infected] of turtles,0,0,0,0,60
C,449,R0-SEI,1.8125,0,2.875,1.815498001,1500
C,449,attack-rate,68.75,0,100,66.62225183,1500
C,449,sum [overall-infection] of turtles,348,0,348,169.2331779,1500
C,449,sum [forest-infected] of turtles,169,0,169,81.75616256,1500
C,449,sum [HDR-infected] of turtles,13,0,13,6.104596935,1500
C,449,sum [MDR-infected] of turtles,32,0,32,16.98001332,1500
C,449,sum [open-area-infected] of turtles,128,0,128,61.95069953,1500
C,449,sum [road-infected] of turtles,1,0,1,0.612924717,1500
C,449,sum [forest-edge-infected] of turtles,5,0,5,1.828780813,1500
C,450,R0-SEI,2.375,0,3.4375,2.152023651,1500
C,450,attack-rate,68.75,0,100,64.6568954,1500
C,450,sum [overall-infection] of turtles,308,0,308,155.3510993,1500
C,450,sum [forest-infected] of turtles,166,0,166,82.54363757,1500
C,450,sum [HDR-infected] of turtles,7,0,7,4.565622918,1500
C,450,sum [MDR-infected] of turtles,32,0,32,17.38307795,1500
C,450,sum [open-area-infected] of turtles,86,0,86,41.04463691,1500
C,450,sum [road-infected] of turtles,1,0,1,0.4497002,1500
C,450,sum [forest-edge-infected] of turtles,16,0,16,9.364423718,1500
A,451,R0-SEI,3.5625,0,4,2.293929047,1500
A,451,attack-rate,87.5,0,93.75,57.74067288,1500
A,451,sum [overall-infection] of turtles,371,0,371,171.2331779,1500
A,451,sum [forest-infected] of turtles,205,0,205,92.59093937,1500
A,451,sum [HDR-infected] of turtles,7,0,7,3.512325117,1500
A,451,sum [MDR-infected] of turtles,54,0,54,23.90006662,1500
A,451,sum [open-area-infected] of turtles,79,0,79,39.44836775,1500
A,451,sum [road-infected] of turtles,0,0,0,0,1500
A,451,sum [forest-edge-infected] of turtles,26,0,26,11.78147901,1500
A,452,R0-SEI,0,0,0,0,13
A,452,attack-rate,0,0,6.25,5.357142857,13
A,452,sum [overall-infection] of turtles,0,0,0,0,13
A,452,sum [forest-infected] of turtles,0,0,0,0,13
A,452,sum [HDR-infected] of turtles,0,0,0,0,13
A,452,sum [MDR-infected] of turtles,0,0,0,0,13
A,452,sum [open-area-infected] of turtles,0,0,0,0,13
A,452,sum [road-infected] of turtles,0,0,0,0,13
A,452,sum [forest-edge-infected] of turtles,0,0,0,0,13
A,453,R0-SEI,2.75,0,2.9375,1.736758827,1500
A,453,attack-rate,81.25,0,93.75,59.14390406,1500
A,453,sum [overall-infection] of turtles,338,0,338,158.083944,1500
A,453,sum [forest-infected] of turtles,192,0,192,90.63357761,1500
A,453,sum [HDR-infected] of turtles,8,0,8,4.606928714,1500
A,453,sum [MDR-infected] of turtles,38,0,38,17.80079947,1500
A,453,sum [open-area-infected] of turtles,86,0,86,37.93337775,1500
A,453,sum [road-infected] of turtles,0,0,0,0,1500
A,453,sum [forest-edge-infected] of turtles,14,0,14,7.109260493,1500
A,454,R0-SEI,2.5625,0,4,2.311958694,1500
A,454,attack-rate,68.75,0,100,63.491006,1500
A,454,sum [overall-infection] of turtles,410,0,410,206.4323784,1500
A,454,sum [forest-infected] of turtles,229,0,229,116.2278481,1500
A,454,sum [HDR-infected] of turtles,12,0,12,7.367088608,1500
A,454,sum [MDR-infected] of turtles,53,0,53,32.39173884,1500
A,454,sum [open-area-infected] of turtles,94,0,94,40.51698867,1500
A,454,sum [road-infected] of turtles,0,0,0,0,1500
A,454,sum [forest-edge-infected] of turtles,22,0,22,9.928714191,1500
A,455,R0-SEI,0.1875,0,0.1875,0.081018519,26
A,455,attack-rate,0,0,6.25,5.787037037,26
A,455,sum [overall-infection] of turtles,3,0,3,1.296296296,26
A,455,sum [forest-infected] of turtles,0,0,0,0,26
A,455,sum [HDR-infected] of turtles,1,0,1,0.851851852,26
A,455,sum [MDR-infected] of turtles,2,0,2,0.444444444,26
A,455,sum [open-area-infected] of turtles,0,0,0,0,26
A,455,sum [road-infected] of turtles,0,0,0,0,26
A,455,sum [forest-edge-infected] of turtles,0,0,0,0,26
A,456,R0-SEI,1.5625,0,3.25,1.904438708,1500
A,456,attack-rate,68.75,0,93.75,65.00666223,1500
A,456,sum [overall-infection] of turtles,342,0,342,171.7061959,1500
A,456,sum [forest-infected] of turtles,195,0,195,99.45369753,1500
A,456,sum [HDR-infected] of turtles,12,0,12,5.390406396,1500
A,456,sum [MDR-infected] of turtles,39,0,39,17.44636909,1500
A,456,sum [open-area-infected] of turtles,79,0,79,39.4497002,1500
A,456,sum [road-infected] of turtles,2,0,2,1.393071286,1500
A,456,sum [forest-edge-infected] of turtles,15,0,15,8.572951366,1500
A,457,R0-SEI,1.875,0,3,1.971935376,1500
A,457,attack-rate,43.75,0,93.75,62.03364424,1500
A,457,sum [overall-infection] of turtles,342,0,342,165.7041972,1500
A,457,sum [forest-infected] of turtles,197,0,197,97.13590939,1500
A,457,sum [HDR-infected] of turtles,12,0,12,6.148567622,1500
A,457,sum [MDR-infected] of turtles,42,0,42,20.57361759,1500
A,457,sum [open-area-infected] of turtles,73,0,73,34.00399734,1500
A,457,sum [road-infected] of turtles,0,0,0,0,1500
A,457,sum [forest-edge-infected] of turtles,18,0,18,7.842105263,1500
A,458,R0-SEI,2.4375,0,3.3125,2.138949034,1500
A,458,attack-rate,75,0,100,63.53680879,1500
A,458,sum [overall-infection] of turtles,341,0,341,172.39507,1500
A,458,sum [forest-infected] of turtles,190,0,190,98.84143904,1500
A,458,sum [HDR-infected] of turtles,11,0,11,4.489673551,1500
A,458,sum [MDR-infected] of turtles,33,0,33,17.99533644,1500
A,458,sum [open-area-infected] of turtles,84,0,84,41.44303797,1500
A,458,sum [road-infected] of turtles,1,0,1,0.360426382,1500
A,458,sum [forest-edge-infected] of turtles,22,0,22,9.265156562,1500
A,459,R0-SEI,2.25,0,3.125,1.996252498,1500
A,459,attack-rate,68.75,0,93.75,64.19470353,1500
A,459,sum [overall-infection] of turtles,349,0,349,176.9447035,1500
A,459,sum [forest-infected] of turtles,201,0,201,99.7041972,1500
A,459,sum [HDR-infected] of turtles,11,0,11,7.768820786,1500
A,459,sum [MDR-infected] of turtles,44,0,44,22.77881412,1500
A,459,sum [open-area-infected] of turtles,78,0,78,38.29713524,1500
A,459,sum [road-infected] of turtles,0,0,0,0,1500
A,459,sum [forest-edge-infected] of turtles,15,0,15,8.395736176,1500
A,460,R0-SEI,2.125,0,3.125,2.15851932,1500
A,460,attack-rate,68.75,0,100,64.25716189,1500
A,460,sum [overall-infection] of turtles,368,0,368,184.1039307,1500
A,460,sum [forest-infected] of turtles,198,0,198,104.1039307,1500
A,460,sum [HDR-infected] of turtles,15,0,15,6.27248501,1500
A,460,sum [MDR-infected] of turtles,33,0,33,15.18121252,1500
A,460,sum [open-area-infected] of turtles,96,0,96,46.07528314,1500
A,460,sum [road-infected] of turtles,0,0,0,0,1500
A,460,sum [forest-edge-infected] of turtles,26,0,26,12.47101932,1500
A,461,R0-SEI,2.3125,0,4.1875,2.305421386,1500
A,461,attack-rate,75,0,100,64.13640906,1500
A,461,sum [overall-infection] of turtles,375,0,375,183.4943371,1500
A,461,sum [forest-infected] of turtles,205,0,205,106.0019987,1500
A,461,sum [HDR-infected] of turtles,16,0,16,7.908061292,1500
A,461,sum [MDR-infected] of turtles,42,0,42,18.57428381,1500
A,461,sum [open-area-infected] of turtles,84,0,84,40.07928048,1500
A,461,sum [road-infected] of turtles,2,0,2,0.38107928,1500
A,461,sum [forest-edge-infected] of turtles,26,0,26,10.54963358,1500
A,462,R0-SEI,2.875,0,3.3125,1.830446369,1500
A,462,attack-rate,50,0,100,62.24600266,1500
A,462,sum [overall-infection] of turtles,350,0,350,159.7328448,1500
A,462,sum [forest-infected] of turtles,197,0,197,90.254497,1500
A,462,sum [HDR-infected] of turtles,12,0,12,5.427714857,1500
A,462,sum [MDR-infected] of turtles,34,0,34,16.91872085,1500
A,462,sum [open-area-infected] of turtles,85,0,85,39.60159893,1500
A,462,sum [road-infected] of turtles,0,0,0,0,1500
A,462,sum [forest-edge-infected] of turtles,22,0,22,7.530313125,1500
A,463,R0-SEI,0,0,0,0,20
A,463,attack-rate,0,0,6.25,5.654761905,20
A,463,sum [overall-infection] of turtles,0,0,0,0,20
A,463,sum [forest-infected] of turtles,0,0,0,0,20
A,463,sum [HDR-infected] of turtles,0,0,0,0,20
A,463,sum [MDR-infected] of turtles,0,0,0,0,20
A,463,sum [open-area-infected] of turtles,0,0,0,0,20
A,463,sum [road-infected] of turtles,0,0,0,0,20
A,463,sum [forest-edge-infected] of turtles,0,0,0,0,20
A,464,R0-SEI,1.375,0,4.4375,2.30333944,1500
A,464,attack-rate,68.75,0,93.75,64.51115923,1500
A,464,sum [overall-infection] of turtles,381,0,381,184.2338441,1500
A,464,sum [forest-infected] of turtles,214,0,214,101.0706196,1500
A,464,sum [HDR-infected] of turtles,11,0,11,7.382411726,1500
A,464,sum [MDR-infected] of turtles,49,0,49,24.63824117,1500
A,464,sum [open-area-infected] of turtles,83,0,83,40.2691539,1500
A,464,sum [road-infected] of turtles,0,0,0,0,1500
A,464,sum [forest-edge-infected] of turtles,24,0,24,10.87341772,1500
A,465,R0-SEI,2.4375,0,3.375,1.880662891,1500
A,465,attack-rate,87.5,0,93.75,62.39173884,1500
